track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Walking (feat. Swae Lee & Major Lazer),88rising,1.0293355583557848,7bOpX6Ilc9UCFmH9uGyUDy,Head In The Clouds II,2019-10-11,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.2440973997456552,-0.08227210895006276,0.17425763082707496,-0.18146039232329284,0.8663414347615553,0.7023525157386,-0.7427079046388915,-0.341785861235414,-0.36768904653592366,-0.820170274789197,-0.7089973828862115,-0.9619305305299514
BATSHiT,Girl Wilde,-1.3758147677894526,74imh8ehOwGL7vdpgnvKzS,Probably Crying,2019-10-11,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.6353852922320351,0.7038093667775226,1.2665743999323822,0.19869926627659926,-1.154279317455515,0.07329166601176014,-0.6863020352090696,-0.34182000526568584,-0.5349152697307176,1.431940663444785,1.8225852473904414,-0.8691197909906769
Waste My Youth,GALXARA,-0.3159180138949412,6Ehkpd03CT98UVJHan7c9o,Waste My Youth,2019-09-20,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-1.8637536802008752,0.17039693681951784,-0.09882156144925182,1.2757614739152172,0.8663414347615553,-0.11892137140477431,-0.3342060221276036,-0.3418333977701967,1.1791535180159196,0.4033105166055216,0.7470944426957145,-0.08375606756819416
Afterlife,Hailee Steinfeld,1.0293355583557848,5172ZzQfuoa0joJIekZCDa,Afterlife (Dickinson),2019-09-19,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.04058074375081839,-0.3798600961897917,-1.191138330554559,0.6698926727205908,-1.154279317455515,-0.7514770036300966,-0.767738009198375,-0.3418333977701967,-0.8819096828599149,-0.7793875817427064,0.07670671768582903,-0.16738005301079656
Not Going Out Tonight,Jack Newsome,-0.7235706115466763,4UK8qSCQWGusl6P2s9IFmH,Not Going Out Tonight,2019-08-16,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.992747955726665,-0.7223670248996679,0.7204160153797285,-0.5977607897676589,0.8663414347615553,-0.4133567969019201,-0.3165791879307842,-0.34133517831910826,-0.5767218255294161,0.711446419623451,0.8570687996246626,-1.1898073056589018
American Spirit,Meg & Dia,-1.2942842482591055,0EeIcV1RSt8LNSnEpTIY2I,happysad,2019-07-26,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.7456205877329336,-0.7504413633185102,0.9934952076560554,-0.6928859420092462,0.8663414347615553,-0.734876786762305,0.10205812424367476,-0.2828698113569763,-0.8693677161203054,-0.04983051724437419,-0.2827399094138722,0.06268494280647818
Peachy Keen,L Devine,0.254795622817488,1HuhZISAiGWrdFQsOTpTKF,Peachy Keen,2019-10-18,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1.0072848597262962,-1.3400024701141995,0.7204160153797285,-0.7576665116361335,0.8663414347615553,-0.4683996212530186,-0.5214911354688089,-0.30677520336791764,-0.5976251034287653,-0.11780167232185863,0.39697854147534806,-1.317365480611051
Superlove (feat. Oh Wonder),Whethan,0.8255092595299173,4oN0HoJVDsVKwJmquYy7d2,Life of a Wallflower Vol. 1,2018-11-09,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.6499221962316664,-1.0480293505582392,1.539653592208709,-0.63049202494756,-1.154279317455515,0.7722481657082487,0.09765141569447004,-0.3401056275636698,-0.012333322246986708,0.5664412887914843,-0.770537437540753,-0.6273968608166396
Bachelorette,Ashe,-0.15285697483424712,2pc66ttskM8EIKuKUuWm3D,Bachelorette,2019-04-03,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.4464055402368287,-1.1378672334985347,-0.09882156144925182,-0.6894764383446733,0.8663414347615553,-0.7960354804857478,0.6440832757958692,-0.3377562257484453,-0.3537535279363575,-0.7023536059882243,-1.1368574619485134,-0.0775120930178893
Playground,More Giraffes,0.010204064226446931,0uVhMIPB5oi4TB6oFvaNPQ,Playground,2019-06-12,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.38946643974196776,-0.711137289532131,-1.191138330554559,0.28018640385989446,0.8663414347615553,0.8246699031854855,-0.2196315998482779,-0.31157456505271464,1.1025081657183062,1.2824041222743199,-1.4211596936077733,-0.6235863385835231
Flares,The Script,0.5401524411737026,6yd9yk8nFcHalXzy7mgaDx,No Sound Without Silence,2014-09-12,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-2.728699468178934,-1.8341108262858246,-1.4642175228308858,-1.0870245656338873,-1.154279317455515,-0.7558454817531998,1.0010266682814604,-0.3418333977701967,-0.8972387533194378,-2.035494527574618,1.5792028784615442,0.21216305258477314
Hungover You,Hazey Eyes,-0.030561195538726587,7kGYlIyyQ5NQ40DkHo56U0,Hungover You,2019-01-30,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.6789960042309289,-0.5426912590190774,-1.191138330554559,0.056522963463904285,0.8663414347615553,0.09076557850417237,-0.14912426306100066,-0.341060929079977,-0.298011453538093,-0.6661023232802326,-0.2851972379851474,-0.6392434348879129
Picture (In My Brain),Trynket,-0.8866316506073705,6dWzeIsOUc6SzKKIbZlvXa,Picture (In My Brain),2019-08-31,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.5336269642346163,-0.334941154719644,-1.4642175228308858,0.48748422666593444,0.8663414347615553,-0.48237875124694846,2.045416594443006,-0.3418333977701967,-0.5000764732318022,-0.6661023232802326,1.070856385325595,-0.29544755519212473
Never Gonna Get Away,Refs,-0.6012748322511559,1Puwg5JWgZtawWFEUp9Yqg,Never Gonna Get Away,2019-08-02,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.33131882374344274,0.18162667218705478,0.9934952076560554,0.023450777917545823,-1.154279317455515,-0.763708742374785,-0.7290471081363565,-0.1420885352695973,-0.5209797511311515,0.711446419623451,1.285676761295613,-0.681932602281689
Losers,Frawley,-0.5197443127208088,3C4CuoxXaLkRAEiQnM4cop,Losers,2019-06-28,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.03331229175100276,0.013180641674001257,-0.09882156144925182,0.6276148272798855,0.8663414347615553,0.4489807845986227,-0.18878464000384404,-0.3418333977701967,-0.7725158618533206,0.7205092403004489,1.7840158728586881,-0.31325514424193673
Middle Name,Thomston,-0.47897905295563525,6UTnGeYgeZX3B13Gsz2OUO,Casual / Middle Name,2019-09-06,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.8897811122255813,0.36691730575141435,0.7204160153797285,-0.4034190808869965,-1.154279317455515,-0.564506139961286,-0.7693244242760887,-0.33985423242779944,-0.32588249073722514,-0.9198613022361742,-0.06692235663232168,0.44832111118074414
Wait,IRIS,-0.39744853342528824,4FK2MT1rCgBAHtqReY8I65,Wait,2019-06-21,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.19927817224309735,-0.38547496387356023,1.539653592208709,-0.4296722591042088,0.8663414347615553,-0.4727680993761217,1.9925360918525479,-0.34163365290769615,-0.5000764732318022,-0.7839189920812054,-1.2045230313024646,-0.23574308554948167
Out of Place,Brooke Sierra,-0.5197443127208088,1N2USe3CRxVocpJq8ikshn,Out of Place,2019-05-10,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.36039263174270525,-0.7448264956347418,0.4473368231034018,-0.301474921316263,0.8663414347615553,-0.07523659017374372,1.357970060767052,-0.34182215355139234,-0.3467857686365744,-0.5301600131252637,-0.8855689054424701,-0.7539552452818821
Love Me Too,Joseph Tilley,-0.23438749436459416,1EnXxSwNlaOYsWutXvMjgC,Love Me Too,2019-07-05,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1.4797342397143112,-1.3175429993791254,-0.3719007537255786,-0.9465530146534791,0.8663414347615553,1.1217264155564932,2.230498353509609,-0.3383367199712732,-0.5941412237788738,1.1963073258428396,0.28721786529172755,-0.29376866173297933
Mad Man,Jena Rose,-1.6204063263804938,3L3cNeFUnYoxUGnb5eUsZ0,Mad Man,2019-06-21,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.8328420117307211,0.5634376746833109,0.4473368231034018,0.45645774331831984,0.8663414347615553,-0.5784852699552155,0.4986618936721096,-0.3417945000864466,0.5938617368341413,0.23564833408105995,-0.35492838787727204,-0.5851415647662382
Lemontree,Julian Daniel,-0.6828053517815028,4CKUiax6FQj5udjvpdsXZK,Lemontree,2019-08-23,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.9200634357285087,0.8385661911879653,0.7204160153797285,0.49293943252925126,0.8663414347615553,-0.04028876518891926,-0.41000140917392663,-0.3408506713299764,-0.5209797511311515,-0.833764505804694,-0.282668682498763,-1.019163819912504
365,Ben Zaidi,-0.5605095724859823,55AmPXIntruvTT2vxbIMTV,365,2019-10-25,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.6583991637351461,-0.9469617322504067,-1.4642175228308858,-0.5875322787739394,0.8663414347615553,-0.7383715692607875,0.4237478483356277,-0.34057185127019296,-0.7028382688554898,0.6887893679309562,0.7519734863807099,-0.9711738765409768
Joyride,SONIA,0.6216829607040497,5iFHeYRX4PbuKZcM1qBh3M,Joyride,2019-09-13,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.5130301237388335,-0.003663961377304157,1.2665743999323822,0.6923953969067731,-1.154279317455515,-0.14513224014339265,1.5827121967764985,-0.34137174488432576,-0.4582699174331038,-0.5346914234637626,1.7125040500888284,-1.0627773219073826
FOR YOUR EYES ONLY,Cashmere Cat,0.21403036305231452,5DFEo8Nh5N6BYScoCDKvkh,PRINCESS CATGIRL,2019-09-20,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-1.6893108322053,-1.4073808823194212,0.7204160153797285,0.4008828335857795,0.8663414347615553,-0.7602139598763028,3.1515004402934186,-0.31664817597664285,-0.4652376767328868,-1.6358241357190095,-1.2560913178416868,-0.5545819310155015
Thought We Were in Love,CALI JEWLS,-0.8866316506073705,4W8NZMqypx8IyMKFU4gTZx,Thought We Were in Love,2019-09-06,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.7734858802285312,-0.26194787483065385,1.539653592208709,-0.7511884546734447,-1.154279317455515,-0.4395676656405385,-0.15793768015941032,-0.33878923121583976,-0.4652376767328868,-1.3231568223625816,2.708149482945892,-0.46412918790761104
Anywhere u go,Tove Lo,0.37709140211300857,5kaCqETtik8oE7M9D8wxrW,Sunshine Kitty,2019-09-20,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.5045531562353538,0.24339021670850797,-1.191138330554559,0.3858810174616583,-1.154279317455515,-0.4928630987423958,2.2877855646492713,-0.3418333977701967,-0.4513021581333207,-0.7929818127582033,1.9969131221207526,-0.5370195735945534
Home To You,Sigrid,0.4993871814085291,2GI67nlY6eFPjXDwLjp6Wy,Home To You,2019-11-01,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.35191566423922555,-2.98515870145836,0.7204160153797285,-2.6403944352133566,0.8663414347615553,-0.7287609173899607,2.7637100879633936,-0.3418333977701967,-0.6038960867985701,-1.0286151503601493,0.6988738211666349,0.06628796135363295
The Way I Loved You (RAC Mix),REYNA,-0.6012748322511559,5pUROCPDaLcp5Q1fJN86CR,The Way I Loved You (RAC Mix),2019-11-01,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.23682894774583957,0.8385661911879653,-0.6449799460019054,0.6385252390065193,0.8663414347615553,-0.7008026574021012,1.2478023470369313,-0.3408689546125851,3.318255623049325,0.14048871697258225,-0.21112124627134796,-0.6165878051751753
On & On - Mixed,MØ,0.29556088258266155,3iKRdUhmUujuJr9BuINdxd,Walshy Fire Presents: MMMMØ - The Mix,2019-11-01,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.14113055624457232,-0.1721099918903583,-0.09882156144925182,-1.0730456006091382,-1.154279317455515,-0.049025721435125375,-0.20200476565145856,-0.3418333977701967,4.293741925018956,1.7219509251087186,-1.1012083909362473,-0.14174391580878964
colorblind,Mokita,0.6216829607040497,3lsIenWjfNw2cfbqIXbidE,colorblind,2019-11-01,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.04664068024696915,0.5297484685807,0.7204160153797285,0.559424753988425,0.8663414347615553,-0.7462348298823729,-0.2460718511435069,-0.34114777467236856,-0.4513021581333207,-1.490819004887043,0.929257278088063,-0.4545462904104664
Black Heart,James Quick,-0.9273969103725439,48x1YKSykvh7xU8ksjSPcv,The Fallen Few / Black Heart,2019-10-30,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.11205674824530981,-1.2445497194901354,0.4473368231034018,-0.6219682657861273,0.8663414347615553,-0.7977828717349891,-0.3588835900031506,-0.34109749564519454,-0.012333322246986708,0.9969252709488852,0.003984037359108496,-0.3409285903606594
THAT BITCH,Bea Miller,0.8255092595299173,0kP7zWftghSBU2HVkjzcnP,THAT BITCH,2019-11-01,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.8037682037314586,0.33884296733257196,-0.9180591382782322,1.5447713130500285,0.8663414347615553,0.8421438156778976,-0.7515213217373011,-0.3418333977701967,2.5518021000731865,0.5030015440524988,1.503702348445556,-0.32014049382157805
Graduation (with Juice WRLD),benny blanco,1.4777534157726935,669dgT2kmrAMrrPaEEHWyE,Graduation (with Juice WRLD),2019-08-30,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.46215095974012405,-0.1552653888390529,-1.4642175228308858,0.4803242689703311,0.8663414347615553,1.3052024967268216,-0.32539260502919387,-0.3418333977701967,-0.4164633616344053,0.40784192694402055,1.2485675385236037,-0.7588221499162586
Over That,Emily Vaughn,-0.0713264553039001,3AIHxvVK8pt0iv2rgAFT7f,Over That,2017-10-27,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1.0000164077264806,-1.3961511469518841,0.17425763082707496,-0.2397629049874913,0.8663414347615553,-0.6151804861892813,0.1813788781293618,-0.34182334196476194,1.2627666296133166,0.17220858934207497,-0.4594182723427949,-0.23961019969695146
Yellow Hearts,Ant Saunders,0.6624482204692231,0ahjnylJzSIfobrUbMZnmL,Yellow Hearts,2019-06-18,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1.443391979715233,-1.5645971774649379,0.4473368231034018,-1.4467272022463415,0.8663414347615553,-0.411609405652679,-0.2813255195371455,-0.3418333977701967,-0.8003868990524529,0.897234243501908,0.3254311052479325,0.0977719297054722
useless,RUFUS,-0.0713264553039001,3Y9SgjeoJPTRImcJaYqYKm,useless,2019-07-26,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1.0218217637259275,-1.8846446354397406,-0.3719007537255786,-1.7211922472444698,0.8663414347615553,-0.7409926561346493,-0.30776577083237455,-0.3418287355331315,-0.6902963021158803,-0.1313959033373555,-0.9944036317296683,-1.16109634111037
Deliriously Good,Rat City,-0.030561195538726587,3ll1uzNKwbNLIC3gO4nooq,Deliriously Good,2019-08-16,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.42460018423738183,0.9227892064444924,-0.09882156144925182,1.2481444942321758,-1.154279317455515,-0.6964341792789982,-0.5126777183703992,-0.3418333977701967,-0.7035350447854681,1.255215660243326,-0.7062551466544988,-0.08396357125415595
Wild Girl,Kito,0.5809177009388762,5gjaKIotnXLPTsb9lvp5vT,Wild Girl,2019-09-27,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.1714128797474989,-1.2613943225414408,0.9934952076560554,-1.3059147008994758,-1.154279317455515,-0.2709444100887606,1.1288212162084006,-0.34178540415334874,0.11308634514910883,-0.2265555204458335,0.2186619594989084,-0.45245238957939743
Do You Ever?,Phil Good,0.45862192164335563,4D7z82Wsbd3yynOjO7XHtd,Do You Ever?,2019-10-30,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.738352135733118,-0.6942926864808255,-0.9180591382782322,-0.03212413181499423,0.8663414347615553,-0.640517659303279,1.5210182770876308,-0.32770956195493695,-0.5488507883302838,1.128336170765355,-0.5645135855867477,-1.284127162914262
Be Fine (feat. Wafia),Ekali,0.4178566618781821,3hLXUQ4xaskr2YFE00DUfe,Be Fine (feat. Wafia),2019-09-26,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-1.1441769322191282,-0.0148936967448411,-1.4642175228308858,-0.007575705430068444,-1.154279317455515,0.20434600970485164,0.0800245814976507,-0.3418333977701967,1.1582502401165704,-0.3443721892468065,2.14339127304328,-1.101882334725455
Get Stüpid,bülow,0.8662745192950908,1RAujeeZfUbofVGJUJ0qb8,Crystalline,2019-04-05,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1.2762175837194736,0.6701201606749118,1.539653592208709,0.7152390714594121,-1.154279317455515,-0.6964341792789982,0.09324470714526521,-0.34129861175389076,-0.707715700365338,0.4440932096520122,-0.3538599841506307,-0.8540286138298193
Back To You,Wells*,-0.0713264553039001,4PKI170FGqEaKQ0HjMLrDe,Back To You,2019-08-30,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.9261233722246595,-0.6662183480619832,-0.09882156144925182,-0.09792755254125374,0.8663414347615553,-0.7042974399005836,-0.5774563340437102,-0.3418333977701967,-0.4443343988335376,-0.2356183411228314,1.597294514899337,-0.3409285903606594
Workin' On It,Meghan Trainor,0.7439787399995702,2JTk5A2zzjmg06JDGOqJWQ,Workin' On It,2019-10-31,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.264694240241438,-1.1884010426524507,-1.191138330554559,-0.4163751948123741,-1.154279317455515,-0.6579915717956911,1.327123100922618,-0.3418333977701967,0.20366721604628873,-0.8790786091896836,0.5665342128933284,-0.6938546322387664
Sleepless,Chymes,-0.39744853342528824,0wjGlp8W02ymKGYEBWL5r9,Sleepless,2019-11-07,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1.2544122277200267,-1.22770511643883,-1.4642175228308858,0.04663540283664255,0.8663414347615553,0.22181992219726387,-0.3386127306768084,-0.34171455643323984,-0.5279475104309346,-0.04529910690587523,0.4656056741832765,-0.9823036196971092
Push My Luck,The Chainsmokers,0.8255092595299173,3Gm1gQdIyBEPJVQUs7rYfr,World War Joy...Push My Luck,2019-11-08,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.6063114842327726,-0.19456946262543218,-0.9180591382782322,0.09539130524003671,0.8663414347615553,-0.7174028742698927,0.47222164237688063,-0.3418333977701967,0.015537714952145633,0.06798615155659883,-1.0638854874189096,-0.6834228560263236
Regulars,Allie X,0.254795622817488,3R0Y9fcNx7GIGXkbNqKoPz,Regulars,2019-11-08,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.4694194117399397,-0.05981263821498887,0.17425763082707496,0.025496480116289716,0.8663414347615553,-0.7208976567683753,-0.6558957462195563,-0.339209746715841,-0.5070442325315853,0.027203458510108174,-0.17604199057995737,0.06998529975804306
Straight From The Bottle,Terror Jr,-0.15285697483424712,5VITzIu5ldONu2hxYtHfYA,Come Outside And Break Your Heart,2019-11-08,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.8328420117307211,-1.1210226304472293,-0.09882156144925182,0.012199415824455028,0.8663414347615553,-0.19842767324524987,0.855605286157701,-0.34146544670769563,-1.0024519187461622,0.0951746135875926,-0.8845005017158292,-0.9538378867774415
Margaret's Hymn,Deborah's Child,-0.47897905295563525,6HARsVWUmJmT0QKJoCBx9z,Margaret's Hymn,2019-08-21,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.5057616717390179,-1.733043207977992,0.9934952076560554,-0.06587821809426722,0.8663414347615553,-0.08397354641994985,1.380003603513076,-0.34182800420182713,0.4196677543395642,-0.09514462062936381,0.35894336880691596,0.5407922992338994
Kissing Other People,Lennon Stella,1.1516313376513054,0TBJKh2NvW9XPSVjTMSXGW,Kissing Other People,2019-11-01,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.22956049574602394,-0.08227210895006276,-0.9180591382782322,0.3401936683563797,0.8663414347615553,-0.28404984445806974,1.7061000361542336,-0.34181589152709885,-0.37465680583570676,-0.616256809556744,-0.9212179764547362,-1.0647957668526473
Minute,Parson James,-0.3159180138949412,2ck80NkSYkOiDsoRSyA8nk,Minute,2019-06-21,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.22956049574602394,-0.031738299796146514,-1.4642175228308858,-0.24999141598121044,0.8663414347615553,-0.5837274437029393,0.2474795063674342,-0.34171867017182683,0.46147431013826273,-1.169088870853617,0.0032717682080144112,-0.830127962001311
Criminal,Grey,-0.23438749436459416,3y6qzQ5ff1yK45AhmZqIuf,Criminal,2019-06-28,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.04784919575063402,-0.890813055412722,-0.09882156144925182,-0.227829642161486,-1.154279317455515,-0.6684759192911386,0.965772999887822,-0.3418333977701967,-0.5140119918313684,-1.0195523296831515,-0.570176125337947,-1.3052548109394628
So Good,Dove Cameron,0.7032134802343967,2BPgnIlqHi9kJCcf82n60B,So Good,2019-11-01,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.33858727574325836,-0.24510327177934843,-0.9180591382782322,-0.11429317013120426,-1.154279317455515,-0.6108120080661783,0.47662835092608546,-0.3418333977701967,-0.7334964097745353,-0.7204792473422201,-0.8837882325647346,-1.1420248659733363
FUCK IT UP,Hearts & Colors,0.05096932399162045,4c9gVnui6Y9xyiJDXPyz3z,FUCK IT UP,2019-10-11,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.345855727743074,-0.8851981877289535,0.17425763082707496,-0.5544600932275813,0.8663414347615553,-0.7016763530267217,0.11527824989128926,-0.3418333977701967,0.1757961788471564,-0.947049764267168,-0.5642286779263102,-0.5631273100828371
Trippin',Becoming Young,-0.3159180138949412,0atoxidEfawrlp74fUJ8wy,Trippin',2019-09-27,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1.1962646117215017,-1.0367996151907022,-1.191138330554559,0.262797935170572,-1.154279317455515,-0.3993776669079904,-0.5501347410386404,-0.3418333977701967,1.1512824808167874,1.431940663444785,-0.20923373302094786,0.08417100628924926
Sweettalk my Heart - Team Salut Remix,Tove Lo,0.21403036305231452,29YnbTnOmRQe9oLuSS19Kd,Sweettalk my Heart (Team Salut Remix),2019-11-15,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.6729360677347773,0.2153158782896656,-1.191138330554559,0.7933167053781344,0.8663414347615553,-0.6737180930388622,-0.7325724749757203,-0.3417707775272617,-0.5209797511311515,0.29455666848154644,-0.3171425094117231,-0.7359967444604615
Lovely,Fly By Midnight,0.6216829607040497,61PhrZ1QgJCsQSYxlh87RZ,Lovely,2019-11-15,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.8679757562261344,0.20970101060589713,-1.4642175228308858,-0.035192685113110064,0.8663414347615553,-0.6160541818139018,-0.16675109725781997,-0.3418232962565554,0.23850601254520418,-0.5528170648177585,1.4250678341647536,-0.7752715330215935
Sad Songs In The Summer,Olivia O'Brien,0.7032134802343967,3E3BHUrEHQodei0Mtwjtmi,It Was A Sad Fucking Summer,2019-11-15,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.8534388522265032,0.731883705196365,0.7204160153797285,0.7687682789932085,0.8663414347615553,-0.171343108882011,0.14171850118651827,-0.3412940409332386,-0.20046282334112983,-0.08155038961386693,0.6419635159942068,-0.7559359622842446
Born to Rule,Transviolet,-0.3159180138949412,0lRmFOT74VmcZfsv7BvM6T,Born to Rule,2019-11-14,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.817096592227425,0.8778702649743446,0.4473368231034018,0.272685495797834,-1.154279317455515,-0.7156554830206515,-0.401187992075517,-0.3416331958256309,-0.6254961406278976,-0.1812414170608441,1.782306426896063,-0.864686757699675
Tongue Tied (with YUNGBLUD & blackbear),Marshmello,0.6216829607040497,2rVnKbApdaLFYRVFpHpvhI,Tongue Tied (with YUNGBLUD & blackbear),2019-11-13,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.30103650024051615,0.8273364558204284,-1.191138330554559,1.3712275765232618,-1.154279317455515,-0.5872222262014217,-0.6915900854681154,-0.3418333977701967,1.6111545946024706,-0.3081209065388148,-0.9581847453965264,-0.6086838011371761
Mean It,Lauv,1.600049195068214,4aoWQU2gSUjl4AZeCPSo1b,~how i'm feeling~,2019-11-14,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.5711777397373585,-1.2782389255927462,0.4473368231034018,-0.6301510745811022,0.8663414347615553,-0.30065006132586136,-0.6175573818414742,-0.3418333977701967,-0.08201091524481756,-0.8111074541121992,-0.8515580534777208,0.2788094637214107
Tokyo Drifting (with Denzel Curry),Glass Animals,1.110866077886132,1awYYlPxboJHZqiEFXEdTh,Tokyo Drifting,2019-11-13,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.2949765637443646,-1.0199550121393968,0.7204160153797285,-0.5046813397248155,-1.154279317455515,-0.629159616183211,-0.4373230021789966,-0.34133517831910826,-0.5697540662296331,-0.4667202683862785,0.3206945153931556,-0.007168343476841627
Gold Jacket,Sam Tsui,-0.6828053517815028,67Z4n9mlhlEnbyirTmm7bK,Gold Jacket,2019-09-06,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,-0.11205674824530981,-0.7504413633185102,-1.4642175228308858,-1.0624761392489617,0.8663414347615553,-0.5749904874567332,-0.5179657686294451,1.5276322489745437,0.2733448090441196,-1.1917459225461118,0.3569490151838517,0.9116391139905248
Misery,Cashae,-0.7643358713118499,374CtZyzh5EmwTPtgUEjJo,88:88,2019-09-20,1.4316419497126323,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1.5378818557128362,-1.4803741622084112,0.9934952076560554,0.402587585418066,-1.154279317455515,-0.12765832765098042,-0.5840663968675175,-0.3399456488408432,-0.7174705633850343,0.9334855262098997,0.7152203981842474,-1.0706247340310286
